"","GEOID","white","hisp","no_income","poverty"
"21690","060971526001",1077,NA,NA,NA
"21691","060971526002",2600,NA,NA,NA
"21692","060971526003",1120,NA,NA,NA
"21693","060971526004",946,NA,NA,NA
"21694","060971526005",1013,NA,NA,NA
"21695","060971526006",226,NA,NA,NA
"21696","060971527011",929,NA,NA,NA
"21697","060971527012",649,NA,NA,NA
"21698","060971527013",669,NA,NA,NA
"21699","060971527014",930,NA,NA,NA
"21700","060971527015",832,NA,NA,NA
"21701","060971527021",357,NA,NA,NA
"21702","060971527022",740,NA,NA,NA
"21703","060971527023",489,NA,NA,NA
"21704","060971527024",1562,NA,NA,NA
"21705","060971527025",528,NA,NA,NA
"21706","060971528011",890,NA,NA,NA
"21707","060971528012",526,NA,NA,NA
"21708","060971528013",703,NA,NA,NA
"21709","060971528014",293,NA,NA,NA
"21710","060971528015",444,NA,NA,NA
"21711","060971528021",654,NA,NA,NA
"21712","060971528022",829,NA,NA,NA
"21713","060971528023",705,NA,NA,NA
"21714","060971528024",1132,NA,NA,NA
"21715","060971528025",578,NA,NA,NA
"21716","060971529031",554,NA,NA,NA
"21717","060971529032",1416,NA,NA,NA
"21718","060971529033",338,NA,NA,NA
"21719","060971529034",694,NA,NA,NA
"21720","060971529041",1135,NA,NA,NA
"21721","060971529042",630,NA,NA,NA
"21722","060971529043",929,NA,NA,NA
"21723","060971529044",852,NA,NA,NA
"21724","060971529051",983,NA,NA,NA
"21725","060971529052",992,NA,NA,NA
"21726","060971529053",1119,NA,NA,NA
"21727","060971529061",3064,NA,NA,NA
"21728","060971529062",1833,NA,NA,NA
"21729","060971530011",1342,NA,NA,NA
"21730","060971530012",1130,NA,NA,NA
"21731","060971530013",2614,NA,NA,NA
"21732","060971530021",796,NA,NA,NA
"21733","060971530022",915,NA,NA,NA
"21734","060971530023",743,NA,NA,NA
"21735","060971530024",603,NA,NA,NA
"21736","060971530025",354,NA,NA,NA
"21737","060971530031",791,NA,NA,NA
"21738","060971530032",572,NA,NA,NA
"21739","060971530033",804,NA,NA,NA
"21740","060971530034",1137,NA,NA,NA
"21741","060971530051",1300,NA,NA,NA
"21742","060971530052",506,NA,NA,NA
"21743","060971530053",1087,NA,NA,NA
"21744","060971530054",410,NA,NA,NA
"21745","060971530055",976,NA,NA,NA
"21746","060971530056",1000,NA,NA,NA
"21747","060971530061",456,NA,NA,NA
"21748","060971530062",432,NA,NA,NA
"21749","060971530063",659,NA,NA,NA
"21750","060971530064",1548,NA,NA,NA
"21751","060971530065",1394,NA,NA,NA
"21752","060971530066",995,NA,NA,NA
"21753","060971531021",615,NA,NA,NA
"21754","060971531022",640,NA,NA,NA
"21755","060971531023",504,NA,NA,NA
"21756","060971531024",522,NA,NA,NA
"21757","060971531031",1184,NA,NA,NA
"21758","060971531032",783,NA,NA,NA
"21759","060971531033",458,NA,NA,NA
"21760","060971531041",1135,NA,NA,NA
"21761","060971531042",201,NA,NA,NA
"21762","060971531043",241,NA,NA,NA
"21763","060971532001",753,NA,NA,NA
"21764","060971532002",635,NA,NA,NA
"21765","060971532003",348,NA,NA,NA
"21766","060971532004",2734,NA,NA,NA
"21767","060971533001",1939,NA,NA,NA
"21768","060971533002",490,NA,NA,NA
"21769","060971533003",1214,NA,NA,NA
"21770","060971533004",2828,NA,NA,NA
"21771","060971534011",842,NA,NA,NA
"21772","060971534012",954,NA,NA,NA
"21773","060971534013",944,NA,NA,NA
"21774","060971534014",997,NA,NA,NA
"21775","060971534015",847,NA,NA,NA
"21776","060971534016",857,NA,NA,NA
"21777","060971534031",1119,NA,NA,NA
"21778","060971534032",1038,NA,NA,NA
"21779","060971534033",617,NA,NA,NA
"21780","060971534034",491,NA,NA,NA
"21781","060971534041",770,NA,NA,NA
"21782","060971534042",1305,NA,NA,NA
"21783","060971534043",763,NA,NA,NA
"21784","060971534044",1155,NA,NA,NA
"21785","060971535011",1202,NA,NA,NA
"21786","060971535012",1044,NA,NA,NA
"21787","060971535013",1054,NA,NA,NA
"21788","060971535014",1171,NA,NA,NA
"21789","060971535021",901,NA,NA,NA
"21790","060971535022",559,NA,NA,NA
"21791","060971535023",958,NA,NA,NA
"21792","060971535024",1426,NA,NA,NA
"21793","060971536001",948,NA,NA,NA
"21794","060971536002",1100,NA,NA,NA
"21795","060971536003",965,NA,NA,NA
"21796","060971536004",1021,NA,NA,NA
"21797","060971536005",1470,NA,NA,NA
"21798","060971537031",1161,NA,NA,NA
"21799","060971537032",477,NA,NA,NA
"21800","060971537033",421,NA,NA,NA
"21801","060971537034",586,NA,NA,NA
"21802","060971537035",540,NA,NA,NA
"21803","060971537041",651,NA,NA,NA
"21804","060971537042",641,NA,NA,NA
"21805","060971537043",828,NA,NA,NA
"21806","060971537044",1607,NA,NA,NA
"21807","060971537051",495,NA,NA,NA
"21808","060971537052",591,NA,NA,NA
"21809","060971537053",1201,NA,NA,NA
"21810","060971537054",1178,NA,NA,NA
"21811","060971537061",622,NA,NA,NA
"21812","060971537062",1162,NA,NA,NA
"21813","060971537063",1476,NA,NA,NA
"21814","060971537064",652,NA,NA,NA
"21815","060971538011",785,NA,NA,NA
"21816","060971538012",4274,NA,NA,NA
"21817","060971538013",1042,NA,NA,NA
"21818","060971538014",1598,NA,NA,NA
"21819","060971538041",1364,NA,NA,NA
"21820","060971538042",1104,NA,NA,NA
"21821","060971538061",574,NA,NA,NA
"21822","060971538062",1049,NA,NA,NA
"21823","060971538063",1038,NA,NA,NA
"21824","060971538071",579,NA,NA,NA
"21825","060971538072",2238,NA,NA,NA
"21826","060971538081",825,NA,NA,NA
"21827","060971538082",789,NA,NA,NA
"21828","060971538083",1303,NA,NA,NA
"21829","060971538091",937,NA,NA,NA
"21830","060971538092",1571,NA,NA,NA
"21831","060971538093",531,NA,NA,NA
"21832","060971539011",874,NA,NA,NA
"21833","060971539012",967,NA,NA,NA
"21834","060971539013",1549,NA,NA,NA
"21835","060971539014",560,NA,NA,NA
"21836","060971539021",1083,NA,NA,NA
"21837","060971539022",560,NA,NA,NA
"21838","060971539023",823,NA,NA,NA
"21839","060971539024",945,NA,NA,NA
"21840","060971539031",778,NA,NA,NA
"21841","060971539032",678,NA,NA,NA
"21842","060971539033",661,NA,NA,NA
"21843","060971539034",1214,NA,NA,NA
"21844","060971540001",499,NA,NA,NA
"21845","060971540002",545,NA,NA,NA
"21846","060971540003",1139,NA,NA,NA
"21847","060971541001",513,NA,NA,NA
"21848","060971541002",906,NA,NA,NA
"21849","060971541003",762,NA,NA,NA
"21850","060971541004",607,NA,NA,NA
"21851","060971542011",719,NA,NA,NA
"21852","060971542012",592,NA,NA,NA
"21853","060971542013",534,NA,NA,NA
"21854","060971542014",790,NA,NA,NA
"21855","060971542021",3497,NA,NA,NA
"21856","060971542022",735,NA,NA,NA
"21857","060971542023",695,NA,NA,NA
"21858","060971543021",653,NA,NA,NA
"21859","060971543022",920,NA,NA,NA
"21860","060971543023",908,NA,NA,NA
"21861","060971543024",833,NA,NA,NA
"21862","060971543031",683,NA,NA,NA
"21863","060971543032",709,NA,NA,NA
"21864","060971543041",606,NA,NA,NA
"21865","060971543042",542,NA,NA,NA
"21866","060971543043",898,NA,NA,NA
"21867","060979901000",0,NA,NA,NA
"21868","060990001011",1363,NA,NA,NA
"21869","060990001012",930,NA,NA,NA
"21870","060990001013",1530,NA,NA,NA
"21871","060990001014",847,NA,NA,NA
"21872","060990001021",980,NA,NA,NA
"21873","060990001022",1632,NA,NA,NA
"21874","060990001023",1143,NA,NA,NA
"21875","060990002011",1441,NA,NA,NA
"21876","060990002012",1541,NA,NA,NA
"21877","060990002013",806,NA,NA,NA
"21878","060990002014",583,NA,NA,NA
"21879","060990002015",928,NA,NA,NA
"21880","060990002021",1007,NA,NA,NA
"21881","060990002022",4394,NA,NA,NA
"21882","060990002023",1323,NA,NA,NA
"21883","060990002031",1764,NA,NA,NA
"21884","060990002032",834,NA,NA,NA
"21885","060990002033",1031,NA,NA,NA
"21886","060990002034",2357,NA,NA,NA
"21887","060990002035",2514,NA,NA,NA
"21888","060990003011",1116,NA,NA,NA
"21889","060990003012",523,NA,NA,NA
"21890","060990003021",750,NA,NA,NA
"21891","060990003022",447,NA,NA,NA
"21892","060990003023",849,NA,NA,NA
"21893","060990003031",1391,NA,NA,NA
"21894","060990003032",1002,NA,NA,NA
"21895","060990003033",2236,NA,NA,NA
"21896","060990003041",870,NA,NA,NA
"21897","060990003042",1294,NA,NA,NA
"21898","060990003043",2160,NA,NA,NA
"21899","060990004021",1465,NA,NA,NA
"21900","060990004022",490,NA,NA,NA
"21901","060990004023",5983,NA,NA,NA
"21902","060990004024",516,NA,NA,NA
"21903","060990004025",714,NA,NA,NA
"21904","060990004031",2464,NA,NA,NA
"21905","060990004032",955,NA,NA,NA
"21906","060990004041",1238,NA,NA,NA
"21907","060990004042",2386,NA,NA,NA
"21908","060990004043",882,NA,NA,NA
"21909","060990005011",1250,NA,NA,NA
"21910","060990005012",1286,NA,NA,NA
"21911","060990005013",1240,NA,NA,NA
"21912","060990005014",2104,NA,NA,NA
"21913","060990005031",1278,NA,NA,NA
"21914","060990005032",1258,NA,NA,NA
"21915","060990005033",872,NA,NA,NA
"21916","060990005041",3750,NA,NA,NA
"21917","060990005042",1313,NA,NA,NA
"21918","060990005043",961,NA,NA,NA
"21919","060990005051",2243,NA,NA,NA
"21920","060990005052",1619,NA,NA,NA
"21921","060990005061",719,NA,NA,NA
"21922","060990005062",1150,NA,NA,NA
"21923","060990005063",780,NA,NA,NA
"21924","060990005064",674,NA,NA,NA
"21925","060990005101",1628,NA,NA,NA
"21926","060990005102",2196,NA,NA,NA
"21927","060990005103",2279,NA,NA,NA
"21928","060990005104",708,NA,NA,NA
"21929","060990006011",786,NA,NA,NA
"21930","060990006012",1817,NA,NA,NA
"21931","060990006013",1019,NA,NA,NA
"21932","060990006021",813,NA,NA,NA
"21933","060990006022",1564,NA,NA,NA
"21934","060990008011",896,NA,NA,NA
"21935","060990008012",1407,NA,NA,NA
"21936","060990008013",586,NA,NA,NA
"21937","060990008014",1095,NA,NA,NA
"21938","060990008015",1306,NA,NA,NA
"21939","060990008031",703,NA,NA,NA
"21940","060990008032",1168,NA,NA,NA
"21941","060990008033",1273,NA,NA,NA
"21942","060990008051",1166,NA,NA,NA
"21943","060990008052",1648,NA,NA,NA
"21944","060990008053",573,NA,NA,NA
"21945","060990008054",1107,NA,NA,NA
"21946","060990008061",1581,NA,NA,NA
"21947","060990008062",1831,NA,NA,NA
"21948","060990008071",896,NA,NA,NA
"21949","060990008072",1685,NA,NA,NA
"21950","060990009051",1420,NA,NA,NA
"21951","060990009052",1720,NA,NA,NA
"21952","060990009053",1296,NA,NA,NA
"21953","060990009061",1661,NA,NA,NA
"21954","060990009062",1749,NA,NA,NA
"21955","060990009063",1204,NA,NA,NA
"21956","060990009071",895,NA,NA,NA
"21957","060990009072",936,NA,NA,NA
"21958","060990009073",1126,NA,NA,NA
"21959","060990009081",1589,NA,NA,NA
"21960","060990009082",1558,NA,NA,NA
"21961","060990009083",1157,NA,NA,NA
"21962","060990009091",1478,NA,NA,NA
"21963","060990009092",1544,NA,NA,NA
"21964","060990009093",1066,NA,NA,NA
"21965","060990009101",1433,NA,NA,NA
"21966","060990009102",1144,NA,NA,NA
"21967","060990009103",975,NA,NA,NA
"21968","060990009104",2322,NA,NA,NA
"21969","060990009111",1441,NA,NA,NA
"21970","060990009112",1365,NA,NA,NA
"21971","060990009113",919,NA,NA,NA
"21972","060990009121",573,NA,NA,NA
"21973","060990009122",945,NA,NA,NA
"21974","060990009123",9771,NA,NA,NA
"21975","060990010011",985,NA,NA,NA
"21976","060990010012",820,NA,NA,NA
"21977","060990010013",657,NA,NA,NA
"21978","060990010014",520,NA,NA,NA
"21979","060990010015",1180,NA,NA,NA
"21980","060990010021",997,NA,NA,NA
"21981","060990010022",1145,NA,NA,NA
"21982","060990010023",565,NA,NA,NA
"21983","060990011001",997,NA,NA,NA
"21984","060990011002",984,NA,NA,NA
"21985","060990011003",555,NA,NA,NA
"21986","060990011004",795,NA,NA,NA
"21987","060990012001",652,NA,NA,NA
"21988","060990012002",1173,NA,NA,NA
"21989","060990012003",1458,NA,NA,NA
"21990","060990013001",1049,NA,NA,NA
"21991","060990013002",517,NA,NA,NA
"21992","060990013003",946,NA,NA,NA
"21993","060990013004",1136,NA,NA,NA
"21994","060990013005",597,NA,NA,NA
"21995","060990013006",570,NA,NA,NA
"21996","060990014001",1291,NA,NA,NA
"21997","060990014002",1409,NA,NA,NA
"21998","060990014003",422,NA,NA,NA
"21999","060990014004",1191,NA,NA,NA
"22000","060990014005",273,NA,NA,NA
"22001","060990015001",1355,NA,NA,NA
"22002","060990015002",1553,NA,NA,NA
"22003","060990015003",1748,NA,NA,NA
"22004","060990015004",576,NA,NA,NA
"22005","060990016011",543,NA,NA,NA
"22006","060990016012",1457,NA,NA,NA
"22007","060990016013",1362,NA,NA,NA
"22008","060990016031",1256,NA,NA,NA
"22009","060990016032",1413,NA,NA,NA
"22010","060990016033",734,NA,NA,NA
"22011","060990016034",1633,NA,NA,NA
"22012","060990016041",1146,NA,NA,NA
"22013","060990016042",814,NA,NA,NA
"22014","060990016043",708,NA,NA,NA
"22015","060990017001",1891,NA,NA,NA
"22016","060990017002",339,NA,NA,NA
"22017","060990018001",788,NA,NA,NA
"22018","060990018002",867,NA,NA,NA
"22019","060990018003",152,NA,NA,NA
"22020","060990019001",1298,NA,NA,NA
"22021","060990019002",519,NA,NA,NA
"22022","060990019003",578,NA,NA,NA
"22023","060990019004",718,NA,NA,NA
"22024","060990019005",652,NA,NA,NA
"22025","060990020021",1761,NA,NA,NA
"22026","060990020022",1100,NA,NA,NA
"22027","060990020023",731,NA,NA,NA
"22028","060990020041",1580,NA,NA,NA
"22029","060990020042",841,NA,NA,NA
"22030","060990020043",1492,NA,NA,NA
"22031","060990020044",1370,NA,NA,NA
"22032","060990020051",2139,NA,NA,NA
"22033","060990020052",883,NA,NA,NA
"22034","060990020061",2065,NA,NA,NA
"22035","060990020062",1521,NA,NA,NA
"22036","060990021001",1211,NA,NA,NA
"22037","060990021002",1335,NA,NA,NA
"22038","060990022001",927,NA,NA,NA
"22039","060990022002",1547,NA,NA,NA
"22040","060990022003",345,NA,NA,NA
"22041","060990022004",1277,NA,NA,NA
"22042","060990023011",1195,NA,NA,NA
"22043","060990023012",3478,NA,NA,NA
"22044","060990023013",424,NA,NA,NA
"22045","060990023014",1653,NA,NA,NA
"22046","060990023021",1543,NA,NA,NA
"22047","060990023022",1546,NA,NA,NA
"22048","060990024011",1305,NA,NA,NA
"22049","060990024012",1439,NA,NA,NA
"22050","060990024021",1398,NA,NA,NA
"22051","060990024022",227,NA,NA,NA
"22052","060990024023",2308,NA,NA,NA
"22053","060990025011",1272,NA,NA,NA
"22054","060990025012",382,NA,NA,NA
"22055","060990025013",3271,NA,NA,NA
"22056","060990025031",1139,NA,NA,NA
"22057","060990025032",704,NA,NA,NA
"22058","060990025033",731,NA,NA,NA
"22059","060990025041",1700,NA,NA,NA
"22060","060990025042",1472,NA,NA,NA
"22061","060990026021",1042,NA,NA,NA
"22062","060990026022",2060,NA,NA,NA
"22063","060990026023",674,NA,NA,NA
"22064","060990026031",766,NA,NA,NA
"22065","060990026032",1641,NA,NA,NA
"22066","060990026041",715,NA,NA,NA
"22067","060990026042",919,NA,NA,NA
"22068","060990026043",1781,NA,NA,NA
"22069","060990026051",1348,NA,NA,NA
"22070","060990026052",1752,NA,NA,NA
"22071","060990027011",1068,NA,NA,NA
"22072","060990027012",1802,NA,NA,NA
"22073","060990027021",916,NA,NA,NA
"22074","060990027022",1632,NA,NA,NA
"22075","060990027023",865,NA,NA,NA
"22076","060990027024",969,NA,NA,NA
"22077","060990027025",565,NA,NA,NA
"22078","060990028011",2535,NA,NA,NA
"22079","060990028012",1133,NA,NA,NA
"22080","060990028013",1181,NA,NA,NA
"22081","060990028021",1321,NA,NA,NA
"22082","060990028022",2565,NA,NA,NA
"22083","060990028023",716,NA,NA,NA
"22084","060990028024",1375,NA,NA,NA
"22085","060990028031",1150,NA,NA,NA
"22086","060990028032",1288,NA,NA,NA
"22087","060990029011",991,NA,NA,NA
"22088","060990029012",703,NA,NA,NA
"22089","060990029013",670,NA,NA,NA
"22090","060990029014",541,NA,NA,NA
"22091","060990029015",1281,NA,NA,NA
"22092","060990029021",2060,NA,NA,NA
"22093","060990029022",3299,NA,NA,NA
"22094","060990029023",998,NA,NA,NA
"22095","060990029024",652,NA,NA,NA
"22096","060990030011",3720,NA,NA,NA
"22097","060990030012",632,NA,NA,NA
"22098","060990030013",641,NA,NA,NA
"22099","060990030021",1094,NA,NA,NA
"22100","060990030022",1599,NA,NA,NA
"22101","060990030023",1763,NA,NA,NA
"22102","060990030024",1717,NA,NA,NA
"22103","060990031001",936,NA,NA,NA
"22104","060990031002",677,NA,NA,NA
"22105","060990031003",2021,NA,NA,NA
"22106","060990032011",1236,NA,NA,NA
"22107","060990032012",1419,NA,NA,NA
"22108","060990032013",871,NA,NA,NA
"22109","060990032014",452,NA,NA,NA
"22110","060990032021",1598,NA,NA,NA
"22111","060990032022",3428,NA,NA,NA
"22112","060990032023",6161,NA,NA,NA
"22113","060990032024",1746,NA,NA,NA
"22114","060990033001",1568,NA,NA,NA
"22115","060990033002",1743,NA,NA,NA
"22116","060990033003",908,NA,NA,NA
"22117","060990033004",1253,NA,NA,NA
"22118","060990034001",673,NA,NA,NA
"22119","060990034002",818,NA,NA,NA
"22120","060990035001",4701,NA,NA,NA
"22121","060990035002",817,NA,NA,NA
"22122","060990035003",2362,NA,NA,NA
"22123","060990035004",2936,NA,NA,NA
"22124","060990036031",502,NA,NA,NA
"22125","060990036032",434,NA,NA,NA
"22126","060990036033",926,NA,NA,NA
"22127","060990036034",1083,NA,NA,NA
"22128","060990036041",1005,NA,NA,NA
"22129","060990036042",830,NA,NA,NA
"22130","060990036043",2117,NA,NA,NA
"22131","060990036044",495,NA,NA,NA
"22132","060990036045",3125,NA,NA,NA
"22133","060990036051",2263,NA,NA,NA
"22134","060990036052",3823,NA,NA,NA
"22135","060990036053",4,NA,NA,NA
"22136","060990036061",5556,NA,NA,NA
"22137","060990036062",2546,NA,NA,NA
"22138","060990037001",1318,NA,NA,NA
"22139","060990037002",903,NA,NA,NA
"22140","060990037003",969,NA,NA,NA
"22141","060990038021",352,NA,NA,NA
"22142","060990038022",968,NA,NA,NA
"22143","060990038023",1280,NA,NA,NA
"22144","060990038024",1358,NA,NA,NA
"22145","060990038031",1110,NA,NA,NA
"22146","060990038032",1287,NA,NA,NA
"22147","060990038041",643,NA,NA,NA
"22148","060990038042",1132,NA,NA,NA
"22149","060990038043",1943,NA,NA,NA
"22150","060990038044",1817,NA,NA,NA
"22151","060990038051",2431,NA,NA,NA
"22152","060990039041",954,NA,NA,NA
"22153","060990039042",394,NA,NA,NA
"22154","060990039043",1067,NA,NA,NA
"22155","060990039044",1464,NA,NA,NA
"22156","060990039051",758,NA,NA,NA
"22157","060990039052",1352,NA,NA,NA
"22158","060990039053",1231,NA,NA,NA
"22159","060990039054",541,NA,NA,NA
"22160","060990039061",759,NA,NA,NA
"22161","060990039062",2424,NA,NA,NA
"22162","060990039063",1137,NA,NA,NA
"22163","060990039071",1438,NA,NA,NA
"22164","060990039072",2343,NA,NA,NA
"22165","060990039073",1033,NA,NA,NA
"22166","060990039074",1661,NA,NA,NA
"22167","060990039081",803,NA,NA,NA
"22168","060990039082",906,NA,NA,NA
"22169","060990039091",1497,NA,NA,NA
"22170","060990039092",1453,NA,NA,NA
"22171","060990039093",1238,NA,NA,NA
"22172","060990039094",914,NA,NA,NA
"22173","060990040001",939,NA,NA,NA
"22174","060990040002",837,NA,NA,NA
"22175","060990040003",1594,NA,NA,NA
"22176","061010501011",1986,NA,NA,NA
"22177","061010501012",1154,NA,NA,NA
"22178","061010501013",740,NA,NA,NA
"22179","061010501014",724,NA,NA,NA
"22180","061010501021",1079,NA,NA,NA
"22181","061010501022",1425,NA,NA,NA
"22182","061010501023",1403,NA,NA,NA
"22183","061010502011",1201,NA,NA,NA
"22184","061010502012",1069,NA,NA,NA
"22185","061010502021",1013,NA,NA,NA
"22186","061010502022",563,NA,NA,NA
"22187","061010502023",334,NA,NA,NA
"22188","061010502024",976,NA,NA,NA
"22189","061010503011",649,NA,NA,NA
"22190","061010503012",1303,NA,NA,NA
"22191","061010503021",761,NA,NA,NA
"22192","061010503022",1664,NA,NA,NA
"22193","061010503023",1119,NA,NA,NA
"22194","061010503024",842,NA,NA,NA
"22195","061010504011",1396,NA,NA,NA
"22196","061010504012",662,NA,NA,NA
"22197","061010504013",475,NA,NA,NA
"22198","061010504014",617,NA,NA,NA
"22199","061010504021",905,NA,NA,NA
"22200","061010504022",1643,NA,NA,NA
"22201","061010504031",2704,NA,NA,NA
"22202","061010505011",698,NA,NA,NA
"22203","061010505012",516,NA,NA,NA
"22204","061010505013",556,NA,NA,NA
"22205","061010505014",1732,NA,NA,NA
"22206","061010505031",542,NA,NA,NA
"22207","061010505032",761,NA,NA,NA
"22208","061010505033",791,NA,NA,NA
"22209","061010505034",461,NA,NA,NA
"22210","061010505035",860,NA,NA,NA
"22211","061010505041",964,NA,NA,NA
"22212","061010505042",274,NA,NA,NA
"22213","061010505043",2008,NA,NA,NA
"22214","061010505044",618,NA,NA,NA
"22215","061010506011",1284,NA,NA,NA
"22216","061010506012",1363,NA,NA,NA
"22217","061010506013",1418,NA,NA,NA
"22218","061010506031",599,NA,NA,NA
"22219","061010506032",520,NA,NA,NA
"22220","061010506033",1115,NA,NA,NA
"22221","061010506034",1066,NA,NA,NA
"22222","061010506041",1104,NA,NA,NA
"22223","061010506042",1951,NA,NA,NA
"22224","061010507011",1761,NA,NA,NA
"22225","061010507012",1900,NA,NA,NA
"22226","061010507021",2323,NA,NA,NA
"22227","061010507022",1529,NA,NA,NA
"22228","061010507023",503,NA,NA,NA
"22229","061010508001",1565,NA,NA,NA
"22230","061010508002",1342,NA,NA,NA
"22231","061010509001",725,NA,NA,NA
"22232","061010509002",651,NA,NA,NA
"22233","061010510001",990,NA,NA,NA
"22234","061010510002",1184,NA,NA,NA
"22235","061010511001",618,NA,NA,NA
"22236","061010511002",692,NA,NA,NA
"22237","061010511003",902,NA,NA,NA
"22238","061030001001",905,NA,NA,NA
"22239","061030001002",2049,NA,NA,NA
"22240","061030001003",771,NA,NA,NA
